idx,rel_path,in_path,out_path,orig_fs,used_fs,channel_idx,env_file,range_m,src_z,rcv_z,Npaths,power_db
533,test\ClassC\ferry\test_ClassC_ferry_id55_seg027.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id55_seg027.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id55_seg027.wav,16000,16000,96,env_080_deep_channel_H50_R10000_mud.arr,10000.00,49.00,10.00,1,0.000
534,test\ClassC\ferry\test_ClassC_ferry_id55_seg028.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id55_seg028.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id55_seg028.wav,16000,16000,18,env_020_munk_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,1.347
535,test\ClassC\ferry\test_ClassC_ferry_id55_seg029.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id55_seg029.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id55_seg029.wav,16000,16000,111,env_092_deep_channel_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.976
536,test\ClassC\ferry\test_ClassC_ferry_id55_seg030.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id55_seg030.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id55_seg030.wav,16000,16000,41,env_035_summer_shallow_H200_R2000_sand.arr,2000.00,100.00,10.00,2,1.538
537,test\ClassC\ferry\test_ClassC_ferry_id55_seg031.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id55_seg031.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id55_seg031.wav,16000,16000,22,env_020_munk_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.981
538,test\ClassC\ferry\test_ClassC_ferry_id62_seg032.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id62_seg032.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id62_seg032.wav,16000,16000,116,env_093_deep_channel_H1000_R5000_sand.arr,5000.00,100.00,10.00,2,1.593
539,test\ClassC\ferry\test_ClassC_ferry_id62_seg033.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id62_seg033.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id62_seg033.wav,16000,16000,77,env_067_winter_shallow_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.477
540,test\ClassC\ferry\test_ClassC_ferry_id62_seg034.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id62_seg034.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id62_seg034.wav,16000,16000,70,env_060_winter_shallow_H200_R2000_mud.arr,2000.00,100.00,10.00,2,2.286
541,test\ClassC\ferry\test_ClassC_ferry_id62_seg035.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id62_seg035.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id62_seg035.wav,16000,16000,101,env_085_deep_channel_H200_R5000_sand.arr,5000.00,100.00,10.00,1,0.000
542,test\ClassC\ferry\test_ClassC_ferry_id62_seg036.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id62_seg036.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id62_seg036.wav,16000,16000,85,env_069_winter_shallow_H1000_R5000_sand.arr,5000.00,100.00,10.00,1,0.000
543,test\ClassC\ferry\test_ClassC_ferry_id62_seg037.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id62_seg037.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id62_seg037.wav,16000,16000,14,env_019_munk_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.831
544,test\ClassC\ferry\test_ClassC_ferry_id62_seg038.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id62_seg038.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id62_seg038.wav,16000,16000,13,env_019_munk_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,1.347
545,test\ClassC\ferry\test_ClassC_ferry_id62_seg039.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id62_seg039.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id62_seg039.wav,16000,16000,79,env_068_winter_shallow_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,1.369
546,test\ClassC\ferry\test_ClassC_ferry_id62_seg040.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id62_seg040.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id62_seg040.wav,16000,16000,51,env_044_summer_shallow_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.836
547,test\ClassC\ferry\test_ClassC_ferry_id62_seg041.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id62_seg041.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id62_seg041.wav,16000,16000,84,env_069_winter_shallow_H1000_R5000_sand.arr,5000.00,100.00,10.00,1,0.000
548,test\ClassC\ferry\test_ClassC_ferry_id62_seg042.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id62_seg042.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id62_seg042.wav,16000,16000,19,env_020_munk_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.831
549,test\ClassC\ferry\test_ClassC_ferry_id62_seg043.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id62_seg043.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id62_seg043.wav,16000,16000,101,env_085_deep_channel_H200_R5000_sand.arr,5000.00,100.00,10.00,1,0.000
550,test\ClassC\ferry\test_ClassC_ferry_id62_seg044.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id62_seg044.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id62_seg044.wav,16000,16000,103,env_089_deep_channel_H1000_R500_sand.arr,500.00,100.00,10.00,2,2.974
551,test\ClassC\ferry\test_ClassC_ferry_id62_seg045.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id62_seg045.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id62_seg045.wav,16000,16000,67,env_057_winter_shallow_H200_R500_sand.arr,500.00,100.00,10.00,2,2.599
552,test\ClassC\ferry\test_ClassC_ferry_id62_seg046.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id62_seg046.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id62_seg046.wav,16000,16000,14,env_019_munk_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.831
553,test\ClassC\ferry\test_ClassC_ferry_id62_seg047.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id62_seg047.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id62_seg047.wav,16000,16000,95,env_079_deep_channel_H50_R10000_sand.arr,10000.00,49.00,10.00,1,0.000
554,test\ClassC\ferry\test_ClassC_ferry_id62_seg048.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id62_seg048.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id62_seg048.wav,16000,16000,15,env_019_munk_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.915
555,test\ClassC\ferry\test_ClassC_ferry_id62_seg049.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id62_seg049.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id62_seg049.wav,16000,16000,114,env_092_deep_channel_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.985
556,test\ClassC\ferry\test_ClassC_ferry_id62_seg050.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id62_seg050.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id62_seg050.wav,16000,16000,70,env_060_winter_shallow_H200_R2000_mud.arr,2000.00,100.00,10.00,2,2.286
557,test\ClassC\ferry\test_ClassC_ferry_id65_seg051.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id65_seg051.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id65_seg051.wav,16000,16000,87,env_070_winter_shallow_H1000_R5000_mud.arr,5000.00,100.00,10.00,1,0.000
558,test\ClassC\ferry\test_ClassC_ferry_id65_seg052.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id65_seg052.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id65_seg052.wav,16000,16000,62,env_047_summer_shallow_H1000_R10000_sand.arr,10000.00,100.00,10.00,1,0.000
559,test\ClassC\ferry\test_ClassC_ferry_id65_seg053.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id65_seg053.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id65_seg053.wav,16000,16000,95,env_079_deep_channel_H50_R10000_sand.arr,10000.00,49.00,10.00,1,0.000
560,test\ClassC\ferry\test_ClassC_ferry_id65_seg054.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id65_seg054.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id65_seg054.wav,16000,16000,50,env_044_summer_shallow_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,1.533
561,test\ClassC\ferry\test_ClassC_ferry_id65_seg055.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id65_seg055.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id65_seg055.wav,16000,16000,76,env_067_winter_shallow_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.929
562,test\ClassC\ferry\test_ClassC_ferry_id65_seg056.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id65_seg056.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id65_seg056.wav,16000,16000,50,env_044_summer_shallow_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,1.533
563,test\ClassC\ferry\test_ClassC_ferry_id65_seg057.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id65_seg057.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id65_seg057.wav,16000,16000,12,env_018_munk_H1000_R500_mud.arr,500.00,100.00,10.00,2,2.938
564,test\ClassC\ferry\test_ClassC_ferry_id65_seg058.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id65_seg058.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id65_seg058.wav,16000,16000,132,env_096_deep_channel_H1000_R10000_mud.arr,10000.00,100.00,10.00,1,0.000
565,test\ClassC\ferry\test_ClassC_ferry_id65_seg059.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassC\ferry\test_ClassC_ferry_id65_seg059.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassC\ferry\test_ClassC_ferry_id65_seg059.wav,16000,16000,123,env_094_deep_channel_H1000_R5000_mud.arr,5000.00,100.00,10.00,2,2.366
566,test\ClassD\liner\test_ClassD_liner_id24_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassD\liner\test_ClassD_liner_id24_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassD\liner\test_ClassD_liner_id24_seg000.wav,16000,16000,32,env_023_munk_H1000_R10000_sand.arr,10000.00,100.00,10.00,1,0.000
567,test\ClassD\liner\test_ClassD_liner_id71_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassD\liner\test_ClassD_liner_id71_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassD\liner\test_ClassD_liner_id71_seg001.wav,16000,16000,49,env_043_summer_shallow_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.989
568,test\ClassD\liner\test_ClassD_liner_id71_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassD\liner\test_ClassD_liner_id71_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassD\liner\test_ClassD_liner_id71_seg002.wav,16000,16000,4,env_004_munk_H50_R2000_mud.arr,2000.00,49.00,10.00,3,1.106
569,test\ClassD\liner\test_ClassD_liner_id71_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassD\liner\test_ClassD_liner_id71_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassD\liner\test_ClassD_liner_id71_seg003.wav,16000,16000,60,env_046_summer_shallow_H1000_R5000_mud.arr,5000.00,100.00,10.00,2,1.266
570,test\ClassD\liner\test_ClassD_liner_id71_seg004.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassD\liner\test_ClassD_liner_id71_seg004.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassD\liner\test_ClassD_liner_id71_seg004.wav,16000,16000,48,env_043_summer_shallow_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.974
571,test\ClassD\liner\test_ClassD_liner_id71_seg005.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassD\liner\test_ClassD_liner_id71_seg005.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassD\liner\test_ClassD_liner_id71_seg005.wav,16000,16000,56,env_045_summer_shallow_H1000_R5000_sand.arr,5000.00,100.00,10.00,4,2.160
572,test\ClassD\liner\test_ClassD_liner_id71_seg006.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassD\liner\test_ClassD_liner_id71_seg006.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassD\liner\test_ClassD_liner_id71_seg006.wav,16000,16000,98,env_082_deep_channel_H200_R500_mud.arr,500.00,100.00,10.00,2,2.976
573,test\ClassD\liner\test_ClassD_liner_id71_seg007.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassD\liner\test_ClassD_liner_id71_seg007.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassD\liner\test_ClassD_liner_id71_seg007.wav,16000,16000,2,env_002_munk_H50_R500_mud.arr,500.00,49.00,10.00,2,2.990
574,test\ClassD\liner\test_ClassD_liner_id71_seg008.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassD\liner\test_ClassD_liner_id71_seg008.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassD\liner\test_ClassD_liner_id71_seg008.wav,16000,16000,124,env_094_deep_channel_H1000_R5000_mud.arr,5000.00,100.00,10.00,3,1.627
575,test\ClassD\ro_ro\test_ClassD_ro_ro_id20_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassD\ro_ro\test_ClassD_ro_ro_id20_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassD\ro_ro\test_ClassD_ro_ro_id20_seg000.wav,16000,16000,130,env_096_deep_channel_H1000_R10000_mud.arr,10000.00,100.00,10.00,1,0.000
576,test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg001.wav,16000,16000,124,env_094_deep_channel_H1000_R5000_mud.arr,5000.00,100.00,10.00,3,1.627
577,test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg002.wav,16000,16000,111,env_092_deep_channel_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.976
578,test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg003.wav,16000,16000,32,env_023_munk_H1000_R10000_sand.arr,10000.00,100.00,10.00,1,0.000
579,test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg004.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg004.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg004.wav,16000,16000,126,env_095_deep_channel_H1000_R10000_sand.arr,10000.00,100.00,10.00,1,0.000
580,test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg005.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg005.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg005.wav,16000,16000,28,env_022_munk_H1000_R5000_mud.arr,5000.00,100.00,10.00,1,0.000
581,test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg006.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg006.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg006.wav,16000,16000,18,env_020_munk_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,1.347
582,test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg007.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg007.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg007.wav,16000,16000,109,env_091_deep_channel_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.985
583,test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg008.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg008.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg008.wav,16000,16000,37,env_027_summer_shallow_H50_R2000_sand.arr,2000.00,49.00,10.00,1,0.000
584,test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg009.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg009.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg009.wav,16000,16000,118,env_093_deep_channel_H1000_R5000_sand.arr,5000.00,100.00,10.00,2,2.366
585,test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg010.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg010.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg010.wav,16000,16000,14,env_019_munk_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.831
586,test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg011.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg011.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassD\ro_ro\test_ClassD_ro_ro_id78_seg011.wav,16000,16000,67,env_057_winter_shallow_H200_R500_sand.arr,500.00,100.00,10.00,2,2.599
587,test\ClassE\background\test_ClassE_background_id83_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassE\background\test_ClassE_background_id83_seg000.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassE\background\test_ClassE_background_id83_seg000.wav,16000,16000,10,env_014_munk_H200_R5000_mud.arr,5000.00,100.00,10.00,1,0.000
588,test\ClassE\background\test_ClassE_background_id83_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassE\background\test_ClassE_background_id83_seg001.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassE\background\test_ClassE_background_id83_seg001.wav,16000,16000,33,env_024_munk_H1000_R10000_mud.arr,10000.00,100.00,10.00,1,0.000
589,test\ClassE\background\test_ClassE_background_id83_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassE\background\test_ClassE_background_id83_seg002.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassE\background\test_ClassE_background_id83_seg002.wav,16000,16000,124,env_094_deep_channel_H1000_R5000_mud.arr,5000.00,100.00,10.00,3,1.627
590,test\ClassE\background\test_ClassE_background_id83_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassE\background\test_ClassE_background_id83_seg003.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassE\background\test_ClassE_background_id83_seg003.wav,16000,16000,53,env_044_summer_shallow_H1000_R2000_mud.arr,2000.00,100.00,10.00,2,2.974
591,test\ClassE\background\test_ClassE_background_id83_seg004.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassE\background\test_ClassE_background_id83_seg004.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassE\background\test_ClassE_background_id83_seg004.wav,16000,16000,55,env_045_summer_shallow_H1000_R5000_sand.arr,5000.00,100.00,10.00,2,0.062
592,test\ClassE\background\test_ClassE_background_id83_seg005.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassE\background\test_ClassE_background_id83_seg005.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassE\background\test_ClassE_background_id83_seg005.wav,16000,16000,121,env_094_deep_channel_H1000_R5000_mud.arr,5000.00,100.00,10.00,2,1.593
593,test\ClassE\background\test_ClassE_background_id83_seg006.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassE\background\test_ClassE_background_id83_seg006.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassE\background\test_ClassE_background_id83_seg006.wav,16000,16000,108,env_091_deep_channel_H1000_R2000_sand.arr,2000.00,100.00,10.00,2,2.985
594,test\ClassE\background\test_ClassE_background_id87_seg007.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassE\background\test_ClassE_background_id87_seg007.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassE\background\test_ClassE_background_id87_seg007.wav,16000,16000,128,env_095_deep_channel_H1000_R10000_sand.arr,10000.00,100.00,10.00,1,0.000
595,test\ClassE\background\test_ClassE_background_id87_seg008.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15\test\ClassE\background\test_ClassE_background_id87_seg008.wav,E:\rcq\pythonProject\Data\ShipsEar_16k_30s_hop15_WOA\test\ClassE\background\test_ClassE_background_id87_seg008.wav,16000,16000,62,env_047_summer_shallow_H1000_R10000_sand.arr,10000.00,100.00,10.00,1,0.000
